loading preprocessed files
0/8610 (epoch 0), train_loss = 4.476, time/batch = 0.689
1147/8610 (epoch 3), train_loss = 1.150, time/batch = 0.047
1148/8610 (epoch 4), train_loss = 1.227, time/batch = 0.047
1149/8610 (epoch 4), train_loss = 1.133, time/batch = 0.047
1150/8610 (epoch 4), train_loss = 1.115, time/batch = 0.047
1151/8610 (epoch 4), train_loss = 1.119, time/batch = 0.047
1152/8610 (epoch 4), train_loss = 1.181, time/batch = 0.047
1153/8610 (epoch 4), train_loss = 1.138, time/batch = 0.047
1154/8610 (epoch 4), train_loss = 1.173, time/batch = 0.049
1155/8610 (epoch 4), train_loss = 1.141, time/batch = 0.047
1156/8610 (epoch 4), train_loss = 1.185, time/batch = 0.047
1157/8610 (epoch 4), train_loss = 1.132, time/batch = 0.047
1158/8610 (epoch 4), train_loss = 1.184, time/batch = 0.047
1159/8610 (epoch 4), train_loss = 1.135, time/batch = 0.047
1160/8610 (epoch 4), train_loss = 1.129, time/batch = 0.047
1161/8610 (epoch 4), train_loss = 1.107, time/batch = 0.047
1162/8610 (epoch 4), train_loss = 1.146, time/batch = 0.047
1163/8610 (epoch 4), train_loss = 1.136, time/batch = 0.047
1164/8610 (epoch 4), train_loss = 1.115, time/batch = 0.046
1165/8610 (epoch 4), train_loss = 1.128, time/batch = 0.047
1166/8610 (epoch 4), train_loss = 1.113, time/batch = 0.047
1167/8610 (epoch 4), train_loss = 1.149, time/batch = 0.050
1168/8610 (epoch 4), train_loss = 1.099, time/batch = 0.049
1169/8610 (epoch 4), train_loss = 1.145, time/batch = 0.047
1170/8610 (epoch 4), train_loss = 1.114, time/batch = 0.047
1171/8610 (epoch 4), train_loss = 1.115, time/batch = 0.047
1172/8610 (epoch 4), train_loss = 1.104, time/batch = 0.047
1173/8610 (epoch 4), train_loss = 1.116, time/batch = 0.047
1174/8610 (epoch 4), train_loss = 1.162, time/batch = 0.047
1175/8610 (epoch 4), train_loss = 1.126, time/batch = 0.046
1176/8610 (epoch 4), train_loss = 1.113, time/batch = 0.047
1177/8610 (epoch 4), train_loss = 1.089, time/batch = 0.047
1178/8610 (epoch 4), train_loss = 1.100, time/batch = 0.047
1179/8610 (epoch 4), train_loss = 1.119, time/batch = 0.047
1180/8610 (epoch 4), train_loss = 1.090, time/batch = 0.047
1181/8610 (epoch 4), train_loss = 1.082, time/batch = 0.047
1182/8610 (epoch 4), train_loss = 1.066, time/batch = 0.047
1183/8610 (epoch 4), train_loss = 1.059, time/batch = 0.047
1184/8610 (epoch 4), train_loss = 1.097, time/batch = 0.047
1185/8610 (epoch 4), train_loss = 1.149, time/batch = 0.047
1186/8610 (epoch 4), train_loss = 1.181, time/batch = 0.047
1187/8610 (epoch 4), train_loss = 1.085, time/batch = 0.047
1188/8610 (epoch 4), train_loss = 1.044, time/batch = 0.047
1189/8610 (epoch 4), train_loss = 1.090, time/batch = 0.047
1190/8610 (epoch 4), train_loss = 1.057, time/batch = 0.047
1191/8610 (epoch 4), train_loss = 1.135, time/batch = 0.047
1192/8610 (epoch 4), train_loss = 1.104, time/batch = 0.047
1193/8610 (epoch 4), train_loss = 1.126, time/batch = 0.047
1194/8610 (epoch 4), train_loss = 1.091, time/batch = 0.047
1195/8610 (epoch 4), train_loss = 1.186, time/batch = 0.047
1196/8610 (epoch 4), train_loss = 1.079, time/batch = 0.047
1197/8610 (epoch 4), train_loss = 1.153, time/batch = 0.047
1198/8610 (epoch 4), train_loss = 1.158, time/batch = 0.047
1199/8610 (epoch 4), train_loss = 1.134, time/batch = 0.047
1200/8610 (epoch 4), train_loss = 1.106, time/batch = 0.047
1201/8610 (epoch 4), train_loss = 1.064, time/batch = 0.047
1202/8610 (epoch 4), train_loss = 1.066, time/batch = 0.047
1203/8610 (epoch 4), train_loss = 1.140, time/batch = 0.047
1204/8610 (epoch 4), train_loss = 1.147, time/batch = 0.047
1205/8610 (epoch 4), train_loss = 1.131, time/batch = 0.047
1206/8610 (epoch 4), train_loss = 1.095, time/batch = 0.047
1207/8610 (epoch 4), train_loss = 1.156, time/batch = 0.047
1208/8610 (epoch 4), train_loss = 1.114, time/batch = 0.047
1209/8610 (epoch 4), train_loss = 1.162, time/batch = 0.047
1210/8610 (epoch 4), train_loss = 1.153, time/batch = 0.047
1211/8610 (epoch 4), train_loss = 1.179, time/batch = 0.047
1212/8610 (epoch 4), train_loss = 1.114, time/batch = 0.047
1213/8610 (epoch 4), train_loss = 1.125, time/batch = 0.047
1214/8610 (epoch 4), train_loss = 1.121, time/batch = 0.047
1215/8610 (epoch 4), train_loss = 1.129, time/batch = 0.047
1216/8610 (epoch 4), train_loss = 1.106, time/batch = 0.047
1217/8610 (epoch 4), train_loss = 1.133, time/batch = 0.047
1218/8610 (epoch 4), train_loss = 1.081, time/batch = 0.047
1219/8610 (epoch 4), train_loss = 1.164, time/batch = 0.047
1220/8610 (epoch 4), train_loss = 1.098, time/batch = 0.047
1221/8610 (epoch 4), train_loss = 1.170, time/batch = 0.047
1222/8610 (epoch 4), train_loss = 1.077, time/batch = 0.047
1223/8610 (epoch 4), train_loss = 1.103, time/batch = 0.047
1224/8610 (epoch 4), train_loss = 1.142, time/batch = 0.047
1225/8610 (epoch 4), train_loss = 1.088, time/batch = 0.047
1226/8610 (epoch 4), train_loss = 1.113, time/batch = 0.047
1227/8610 (epoch 4), train_loss = 1.148, time/batch = 0.047
1228/8610 (epoch 4), train_loss = 1.103, time/batch = 0.047
1229/8610 (epoch 4), train_loss = 1.127, time/batch = 0.047
1230/8610 (epoch 4), train_loss = 1.094, time/batch = 0.047
1231/8610 (epoch 4), train_loss = 1.109, time/batch = 0.047
1232/8610 (epoch 4), train_loss = 1.142, time/batch = 0.047
1233/8610 (epoch 4), train_loss = 1.121, time/batch = 0.047
1234/8610 (epoch 4), train_loss = 1.133, time/batch = 0.047
1235/8610 (epoch 4), train_loss = 1.177, time/batch = 0.047
1236/8610 (epoch 4), train_loss = 1.131, time/batch = 0.047
1237/8610 (epoch 4), train_loss = 1.101, time/batch = 0.047
1238/8610 (epoch 4), train_loss = 1.120, time/batch = 0.047
1239/8610 (epoch 4), train_loss = 1.039, time/batch = 0.047
1240/8610 (epoch 4), train_loss = 1.117, time/batch = 0.047
1241/8610 (epoch 4), train_loss = 1.144, time/batch = 0.047
1242/8610 (epoch 4), train_loss = 1.097, time/batch = 0.047
1243/8610 (epoch 4), train_loss = 1.080, time/batch = 0.047
1244/8610 (epoch 4), train_loss = 1.152, time/batch = 0.047
1245/8610 (epoch 4), train_loss = 1.147, time/batch = 0.047
1246/8610 (epoch 4), train_loss = 1.130, time/batch = 0.047
1247/8610 (epoch 4), train_loss = 1.151, time/batch = 0.047
1248/8610 (epoch 4), train_loss = 1.111, time/batch = 0.047
1249/8610 (epoch 4), train_loss = 1.098, time/batch = 0.047
1250/8610 (epoch 4), train_loss = 1.094, time/batch = 0.047
1251/8610 (epoch 4), train_loss = 1.132, time/batch = 0.047
1252/8610 (epoch 4), train_loss = 1.120, time/batch = 0.047
1253/8610 (epoch 4), train_loss = 1.175, time/batch = 0.047
1254/8610 (epoch 4), train_loss = 1.120, time/batch = 0.047
1255/8610 (epoch 4), train_loss = 1.127, time/batch = 0.047
1256/8610 (epoch 4), train_loss = 1.092, time/batch = 0.047
1257/8610 (epoch 4), train_loss = 1.104, time/batch = 0.047
1258/8610 (epoch 4), train_loss = 1.099, time/batch = 0.047
1259/8610 (epoch 4), train_loss = 1.117, time/batch = 0.047
1260/8610 (epoch 4), train_loss = 1.122, time/batch = 0.047
1261/8610 (epoch 4), train_loss = 1.120, time/batch = 0.047
1262/8610 (epoch 4), train_loss = 1.085, time/batch = 0.046
1263/8610 (epoch 4), train_loss = 1.116, time/batch = 0.047
1264/8610 (epoch 4), train_loss = 1.125, time/batch = 0.047
1265/8610 (epoch 4), train_loss = 1.177, time/batch = 0.047
1266/8610 (epoch 4), train_loss = 1.122, time/batch = 0.047
1267/8610 (epoch 4), train_loss = 1.107, time/batch = 0.047
1268/8610 (epoch 4), train_loss = 1.099, time/batch = 0.046
1269/8610 (epoch 4), train_loss = 1.104, time/batch = 0.047
1270/8610 (epoch 4), train_loss = 1.137, time/batch = 0.047
1271/8610 (epoch 4), train_loss = 1.138, time/batch = 0.047
1272/8610 (epoch 4), train_loss = 1.161, time/batch = 0.047
1273/8610 (epoch 4), train_loss = 1.110, time/batch = 0.047
1274/8610 (epoch 4), train_loss = 1.108, time/batch = 0.047
1275/8610 (epoch 4), train_loss = 1.150, time/batch = 0.047
1276/8610 (epoch 4), train_loss = 1.166, time/batch = 0.047
1277/8610 (epoch 4), train_loss = 1.147, time/batch = 0.047
1278/8610 (epoch 4), train_loss = 1.141, time/batch = 0.047
1279/8610 (epoch 4), train_loss = 1.100, time/batch = 0.047
1280/8610 (epoch 4), train_loss = 1.085, time/batch = 0.047
1281/8610 (epoch 4), train_loss = 1.122, time/batch = 0.049
1282/8610 (epoch 4), train_loss = 1.144, time/batch = 0.047
1283/8610 (epoch 4), train_loss = 1.143, time/batch = 0.047
1284/8610 (epoch 4), train_loss = 1.155, time/batch = 0.047
1285/8610 (epoch 4), train_loss = 1.129, time/batch = 0.047
1286/8610 (epoch 4), train_loss = 1.206, time/batch = 0.047
1287/8610 (epoch 4), train_loss = 1.167, time/batch = 0.047
1288/8610 (epoch 4), train_loss = 1.130, time/batch = 0.047
1289/8610 (epoch 4), train_loss = 1.116, time/batch = 0.047
1290/8610 (epoch 4), train_loss = 1.172, time/batch = 0.047
1291/8610 (epoch 4), train_loss = 1.119, time/batch = 0.047
1292/8610 (epoch 4), train_loss = 1.148, time/batch = 0.053
1293/8610 (epoch 4), train_loss = 1.132, time/batch = 0.047
1294/8610 (epoch 4), train_loss = 1.126, time/batch = 0.047
1295/8610 (epoch 4), train_loss = 1.138, time/batch = 0.047
1296/8610 (epoch 4), train_loss = 1.181, time/batch = 0.047
1297/8610 (epoch 4), train_loss = 1.071, time/batch = 0.047
1298/8610 (epoch 4), train_loss = 1.122, time/batch = 0.047
1299/8610 (epoch 4), train_loss = 1.092, time/batch = 0.047
1300/8610 (epoch 4), train_loss = 1.112, time/batch = 0.047
1301/8610 (epoch 4), train_loss = 1.101, time/batch = 0.047
1302/8610 (epoch 4), train_loss = 1.106, time/batch = 0.049
1303/8610 (epoch 4), train_loss = 1.145, time/batch = 0.047
1304/8610 (epoch 4), train_loss = 1.140, time/batch = 0.047
1305/8610 (epoch 4), train_loss = 1.095, time/batch = 0.047
1306/8610 (epoch 4), train_loss = 1.082, time/batch = 0.047
1307/8610 (epoch 4), train_loss = 1.103, time/batch = 0.047
1308/8610 (epoch 4), train_loss = 1.066, time/batch = 0.049
1309/8610 (epoch 4), train_loss = 1.055, time/batch = 0.048
1310/8610 (epoch 4), train_loss = 1.126, time/batch = 0.047
1311/8610 (epoch 4), train_loss = 1.127, time/batch = 0.047
1312/8610 (epoch 4), train_loss = 1.139, time/batch = 0.047
1313/8610 (epoch 4), train_loss = 1.125, time/batch = 0.047
1314/8610 (epoch 4), train_loss = 1.110, time/batch = 0.047
1315/8610 (epoch 4), train_loss = 1.121, time/batch = 0.047
1316/8610 (epoch 4), train_loss = 1.047, time/batch = 0.047
1317/8610 (epoch 4), train_loss = 1.106, time/batch = 0.047
1318/8610 (epoch 4), train_loss = 1.126, time/batch = 0.047
1319/8610 (epoch 4), train_loss = 1.077, time/batch = 0.047
1320/8610 (epoch 4), train_loss = 1.119, time/batch = 0.047
1321/8610 (epoch 4), train_loss = 1.126, time/batch = 0.049
1322/8610 (epoch 4), train_loss = 1.092, time/batch = 0.047
1323/8610 (epoch 4), train_loss = 1.131, time/batch = 0.047
1324/8610 (epoch 4), train_loss = 1.147, time/batch = 0.049
1325/8610 (epoch 4), train_loss = 1.090, time/batch = 0.047
1326/8610 (epoch 4), train_loss = 1.105, time/batch = 0.047
1327/8610 (epoch 4), train_loss = 1.133, time/batch = 0.047
1328/8610 (epoch 4), train_loss = 1.062, time/batch = 0.049
1329/8610 (epoch 4), train_loss = 1.089, time/batch = 0.047
1330/8610 (epoch 4), train_loss = 1.086, time/batch = 0.047
1331/8610 (epoch 4), train_loss = 1.050, time/batch = 0.047
1332/8610 (epoch 4), train_loss = 1.097, time/batch = 0.047
1333/8610 (epoch 4), train_loss = 1.088, time/batch = 0.047
1334/8610 (epoch 4), train_loss = 1.102, time/batch = 0.047
1335/8610 (epoch 4), train_loss = 1.101, time/batch = 0.047
1336/8610 (epoch 4), train_loss = 1.119, time/batch = 0.047
1337/8610 (epoch 4), train_loss = 1.102, time/batch = 0.047
1338/8610 (epoch 4), train_loss = 1.129, time/batch = 0.047
1339/8610 (epoch 4), train_loss = 1.116, time/batch = 0.047
1340/8610 (epoch 4), train_loss = 1.082, time/batch = 0.047
1341/8610 (epoch 4), train_loss = 1.101, time/batch = 0.046
1342/8610 (epoch 4), train_loss = 1.146, time/batch = 0.047
1343/8610 (epoch 4), train_loss = 1.152, time/batch = 0.047
1344/8610 (epoch 4), train_loss = 1.119, time/batch = 0.049
1345/8610 (epoch 4), train_loss = 1.113, time/batch = 0.047
1346/8610 (epoch 4), train_loss = 1.114, time/batch = 0.047
1347/8610 (epoch 4), train_loss = 1.085, time/batch = 0.049
1348/8610 (epoch 4), train_loss = 1.117, time/batch = 0.047
1349/8610 (epoch 4), train_loss = 1.074, time/batch = 0.047
1350/8610 (epoch 4), train_loss = 1.108, time/batch = 0.047
1351/8610 (epoch 4), train_loss = 1.089, time/batch = 0.047
1352/8610 (epoch 4), train_loss = 1.108, time/batch = 0.047
1353/8610 (epoch 4), train_loss = 1.089, time/batch = 0.047
1354/8610 (epoch 4), train_loss = 1.057, time/batch = 0.047
1355/8610 (epoch 4), train_loss = 1.055, time/batch = 0.047
1356/8610 (epoch 4), train_loss = 1.058, time/batch = 0.046
1357/8610 (epoch 4), train_loss = 1.127, time/batch = 0.047
1358/8610 (epoch 4), train_loss = 1.137, time/batch = 0.047
1359/8610 (epoch 4), train_loss = 1.064, time/batch = 0.049
1360/8610 (epoch 4), train_loss = 1.111, time/batch = 0.047
1361/8610 (epoch 4), train_loss = 1.078, time/batch = 0.047
1362/8610 (epoch 4), train_loss = 1.079, time/batch = 0.047
1363/8610 (epoch 4), train_loss = 1.112, time/batch = 0.047
1364/8610 (epoch 4), train_loss = 1.109, time/batch = 0.047
1365/8610 (epoch 4), train_loss = 1.124, time/batch = 0.047
1366/8610 (epoch 4), train_loss = 1.090, time/batch = 0.047
1367/8610 (epoch 4), train_loss = 1.090, time/batch = 0.047
1368/8610 (epoch 4), train_loss = 1.091, time/batch = 0.047
1369/8610 (epoch 4), train_loss = 1.105, time/batch = 0.047
1370/8610 (epoch 4), train_loss = 1.123, time/batch = 0.047
1371/8610 (epoch 4), train_loss = 1.101, time/batch = 0.047
1372/8610 (epoch 4), train_loss = 1.138, time/batch = 0.047
1373/8610 (epoch 4), train_loss = 1.138, time/batch = 0.047
1374/8610 (epoch 4), train_loss = 1.051, time/batch = 0.047
1375/8610 (epoch 4), train_loss = 1.122, time/batch = 0.047
1376/8610 (epoch 4), train_loss = 1.136, time/batch = 0.047
1377/8610 (epoch 4), train_loss = 1.073, time/batch = 0.047
1378/8610 (epoch 4), train_loss = 1.086, time/batch = 0.047
1379/8610 (epoch 4), train_loss = 1.111, time/batch = 0.047
1380/8610 (epoch 4), train_loss = 1.148, time/batch = 0.047
1381/8610 (epoch 4), train_loss = 1.208, time/batch = 0.047
1382/8610 (epoch 4), train_loss = 1.103, time/batch = 0.047
1383/8610 (epoch 4), train_loss = 1.064, time/batch = 0.047
1384/8610 (epoch 4), train_loss = 1.054, time/batch = 0.047
1385/8610 (epoch 4), train_loss = 1.099, time/batch = 0.047
1386/8610 (epoch 4), train_loss = 1.100, time/batch = 0.047
1387/8610 (epoch 4), train_loss = 1.042, time/batch = 0.047
1388/8610 (epoch 4), train_loss = 1.067, time/batch = 0.047
1389/8610 (epoch 4), train_loss = 1.114, time/batch = 0.047
1390/8610 (epoch 4), train_loss = 1.068, time/batch = 0.047
1391/8610 (epoch 4), train_loss = 1.093, time/batch = 0.049
1392/8610 (epoch 4), train_loss = 1.052, time/batch = 0.047
1393/8610 (epoch 4), train_loss = 1.053, time/batch = 0.047
1394/8610 (epoch 4), train_loss = 1.088, time/batch = 0.049
1395/8610 (epoch 4), train_loss = 1.052, time/batch = 0.047
1396/8610 (epoch 4), train_loss = 1.132, time/batch = 0.049
1397/8610 (epoch 4), train_loss = 1.107, time/batch = 0.047
1398/8610 (epoch 4), train_loss = 1.047, time/batch = 0.047
1399/8610 (epoch 4), train_loss = 1.072, time/batch = 0.047
1400/8610 (epoch 4), train_loss = 1.014, time/batch = 0.047
1401/8610 (epoch 4), train_loss = 1.041, time/batch = 0.047
1402/8610 (epoch 4), train_loss = 1.056, time/batch = 0.047
1403/8610 (epoch 4), train_loss = 1.084, time/batch = 0.047
1404/8610 (epoch 4), train_loss = 1.065, time/batch = 0.047
1405/8610 (epoch 4), train_loss = 1.049, time/batch = 0.047
1406/8610 (epoch 4), train_loss = 1.061, time/batch = 0.047
1407/8610 (epoch 4), train_loss = 1.113, time/batch = 0.049
1408/8610 (epoch 4), train_loss = 1.080, time/batch = 0.049
1409/8610 (epoch 4), train_loss = 1.095, time/batch = 0.047
1410/8610 (epoch 4), train_loss = 1.087, time/batch = 0.047
1411/8610 (epoch 4), train_loss = 1.033, time/batch = 0.047
1412/8610 (epoch 4), train_loss = 1.035, time/batch = 0.047
1413/8610 (epoch 4), train_loss = 1.072, time/batch = 0.047
1414/8610 (epoch 4), train_loss = 1.075, time/batch = 0.047
1415/8610 (epoch 4), train_loss = 1.129, time/batch = 0.047
1416/8610 (epoch 4), train_loss = 1.066, time/batch = 0.047
1417/8610 (epoch 4), train_loss = 1.076, time/batch = 0.047
1418/8610 (epoch 4), train_loss = 1.032, time/batch = 0.047
1419/8610 (epoch 4), train_loss = 1.133, time/batch = 0.047
1420/8610 (epoch 4), train_loss = 1.124, time/batch = 0.047
1421/8610 (epoch 4), train_loss = 1.123, time/batch = 0.049
1422/8610 (epoch 4), train_loss = 1.056, time/batch = 0.048
1423/8610 (epoch 4), train_loss = 1.081, time/batch = 0.047
1424/8610 (epoch 4), train_loss = 1.067, time/batch = 0.047
1425/8610 (epoch 4), train_loss = 1.097, time/batch = 0.047
1426/8610 (epoch 4), train_loss = 1.111, time/batch = 0.047
1427/8610 (epoch 4), train_loss = 1.082, time/batch = 0.047
1428/8610 (epoch 4), train_loss = 1.010, time/batch = 0.047
1429/8610 (epoch 4), train_loss = 1.047, time/batch = 0.047
1430/8610 (epoch 4), train_loss = 1.109, time/batch = 0.047
1431/8610 (epoch 4), train_loss = 1.116, time/batch = 0.047
1432/8610 (epoch 4), train_loss = 1.064, time/batch = 0.047
1433/8610 (epoch 4), train_loss = 1.078, time/batch = 0.047
1434/8610 (epoch 4), train_loss = 1.088, time/batch = 0.047
1435/8610 (epoch 5), train_loss = 1.152, time/batch = 0.047
1436/8610 (epoch 5), train_loss = 1.074, time/batch = 0.047
1437/8610 (epoch 5), train_loss = 1.056, time/batch = 0.047
1438/8610 (epoch 5), train_loss = 1.064, time/batch = 0.047
1439/8610 (epoch 5), train_loss = 1.116, time/batch = 0.047
1440/8610 (epoch 5), train_loss = 1.067, time/batch = 0.047
1441/8610 (epoch 5), train_loss = 1.109, time/batch = 0.047
1442/8610 (epoch 5), train_loss = 1.076, time/batch = 0.047
1443/8610 (epoch 5), train_loss = 1.114, time/batch = 0.049
1444/8610 (epoch 5), train_loss = 1.070, time/batch = 0.047
1445/8610 (epoch 5), train_loss = 1.132, time/batch = 0.047
1446/8610 (epoch 5), train_loss = 1.079, time/batch = 0.047
1447/8610 (epoch 5), train_loss = 1.070, time/batch = 0.047
1448/8610 (epoch 5), train_loss = 1.046, time/batch = 0.047
1449/8610 (epoch 5), train_loss = 1.086, time/batch = 0.047
1450/8610 (epoch 5), train_loss = 1.079, time/batch = 0.047
1451/8610 (epoch 5), train_loss = 1.057, time/batch = 0.049
1452/8610 (epoch 5), train_loss = 1.069, time/batch = 0.047
1453/8610 (epoch 5), train_loss = 1.058, time/batch = 0.047
1454/8610 (epoch 5), train_loss = 1.099, time/batch = 0.047
1455/8610 (epoch 5), train_loss = 1.049, time/batch = 0.047
1456/8610 (epoch 5), train_loss = 1.095, time/batch = 0.047
1457/8610 (epoch 5), train_loss = 1.063, time/batch = 0.047
1458/8610 (epoch 5), train_loss = 1.061, time/batch = 0.047
1459/8610 (epoch 5), train_loss = 1.042, time/batch = 0.047
1460/8610 (epoch 5), train_loss = 1.070, time/batch = 0.047
1461/8610 (epoch 5), train_loss = 1.106, time/batch = 0.047
1462/8610 (epoch 5), train_loss = 1.072, time/batch = 0.047
1463/8610 (epoch 5), train_loss = 1.057, time/batch = 0.047
1464/8610 (epoch 5), train_loss = 1.036, time/batch = 0.049
1465/8610 (epoch 5), train_loss = 1.057, time/batch = 0.047
1466/8610 (epoch 5), train_loss = 1.081, time/batch = 0.047
1467/8610 (epoch 5), train_loss = 1.045, time/batch = 0.047
1468/8610 (epoch 5), train_loss = 1.043, time/batch = 0.047
1469/8610 (epoch 5), train_loss = 1.012, time/batch = 0.047
1470/8610 (epoch 5), train_loss = 1.003, time/batch = 0.047
1471/8610 (epoch 5), train_loss = 1.049, time/batch = 0.047
1472/8610 (epoch 5), train_loss = 1.098, time/batch = 0.047
1473/8610 (epoch 5), train_loss = 1.123, time/batch = 0.047
1474/8610 (epoch 5), train_loss = 1.035, time/batch = 0.047
1475/8610 (epoch 5), train_loss = 0.999, time/batch = 0.047
1476/8610 (epoch 5), train_loss = 1.042, time/batch = 0.047
1477/8610 (epoch 5), train_loss = 1.013, time/batch = 0.047
1478/8610 (epoch 5), train_loss = 1.091, time/batch = 0.047
1479/8610 (epoch 5), train_loss = 1.070, time/batch = 0.047
1480/8610 (epoch 5), train_loss = 1.073, time/batch = 0.047
1481/8610 (epoch 5), train_loss = 1.034, time/batch = 0.047
1482/8610 (epoch 5), train_loss = 1.114, time/batch = 0.047
1483/8610 (epoch 5), train_loss = 1.026, time/batch = 0.047
1484/8610 (epoch 5), train_loss = 1.113, time/batch = 0.047
1485/8610 (epoch 5), train_loss = 1.104, time/batch = 0.047
1486/8610 (epoch 5), train_loss = 1.071, time/batch = 0.047
1487/8610 (epoch 5), train_loss = 1.058, time/batch = 0.047
1488/8610 (epoch 5), train_loss = 1.026, time/batch = 0.047
1489/8610 (epoch 5), train_loss = 1.020, time/batch = 0.047
1490/8610 (epoch 5), train_loss = 1.087, time/batch = 0.047
1491/8610 (epoch 5), train_loss = 1.094, time/batch = 0.047
1492/8610 (epoch 5), train_loss = 1.083, time/batch = 0.047
1493/8610 (epoch 5), train_loss = 1.049, time/batch = 0.047
1494/8610 (epoch 5), train_loss = 1.103, time/batch = 0.047
1495/8610 (epoch 5), train_loss = 1.055, time/batch = 0.047
1496/8610 (epoch 5), train_loss = 1.097, time/batch = 0.047
1497/8610 (epoch 5), train_loss = 1.087, time/batch = 0.047
1498/8610 (epoch 5), train_loss = 1.129, time/batch = 0.047
1499/8610 (epoch 5), train_loss = 1.065, time/batch = 0.047
1500/8610 (epoch 5), train_loss = 1.069, time/batch = 0.047
1501/8610 (epoch 5), train_loss = 1.065, time/batch = 0.047
1502/8610 (epoch 5), train_loss = 1.069, time/batch = 0.051
1503/8610 (epoch 5), train_loss = 1.054, time/batch = 0.047
1504/8610 (epoch 5), train_loss = 1.073, time/batch = 0.049
1505/8610 (epoch 5), train_loss = 1.020, time/batch = 0.047
1506/8610 (epoch 5), train_loss = 1.104, time/batch = 0.047
1507/8610 (epoch 5), train_loss = 1.048, time/batch = 0.049
1508/8610 (epoch 5), train_loss = 1.115, time/batch = 0.047
1509/8610 (epoch 5), train_loss = 1.028, time/batch = 0.047
1510/8610 (epoch 5), train_loss = 1.054, time/batch = 0.047
1511/8610 (epoch 5), train_loss = 1.085, time/batch = 0.047
1512/8610 (epoch 5), train_loss = 1.038, time/batch = 0.047
1513/8610 (epoch 5), train_loss = 1.059, time/batch = 0.047
1514/8610 (epoch 5), train_loss = 1.088, time/batch = 0.047
1515/8610 (epoch 5), train_loss = 1.044, time/batch = 0.049
1516/8610 (epoch 5), train_loss = 1.072, time/batch = 0.047
1517/8610 (epoch 5), train_loss = 1.037, time/batch = 0.049
1518/8610 (epoch 5), train_loss = 1.049, time/batch = 0.047
1519/8610 (epoch 5), train_loss = 1.086, time/batch = 0.047
1520/8610 (epoch 5), train_loss = 1.068, time/batch = 0.048
1521/8610 (epoch 5), train_loss = 1.080, time/batch = 0.047
1522/8610 (epoch 5), train_loss = 1.112, time/batch = 0.047
1523/8610 (epoch 5), train_loss = 1.068, time/batch = 0.047
1524/8610 (epoch 5), train_loss = 1.043, time/batch = 0.047
1525/8610 (epoch 5), train_loss = 1.057, time/batch = 0.047
1526/8610 (epoch 5), train_loss = 0.992, time/batch = 0.047
1527/8610 (epoch 5), train_loss = 1.069, time/batch = 0.047
1528/8610 (epoch 5), train_loss = 1.085, time/batch = 0.047
1529/8610 (epoch 5), train_loss = 1.042, time/batch = 0.047
1530/8610 (epoch 5), train_loss = 1.031, time/batch = 0.047
1531/8610 (epoch 5), train_loss = 1.102, time/batch = 0.047
1532/8610 (epoch 5), train_loss = 1.099, time/batch = 0.047
1533/8610 (epoch 5), train_loss = 1.061, time/batch = 0.047
1534/8610 (epoch 5), train_loss = 1.093, time/batch = 0.047
1535/8610 (epoch 5), train_loss = 1.062, time/batch = 0.047
1536/8610 (epoch 5), train_loss = 1.045, time/batch = 0.047
1537/8610 (epoch 5), train_loss = 1.040, time/batch = 0.047
1538/8610 (epoch 5), train_loss = 1.078, time/batch = 0.047
1539/8610 (epoch 5), train_loss = 1.074, time/batch = 0.047
1540/8610 (epoch 5), train_loss = 1.125, time/batch = 0.047
1541/8610 (epoch 5), train_loss = 1.071, time/batch = 0.047
1542/8610 (epoch 5), train_loss = 1.079, time/batch = 0.047
1543/8610 (epoch 5), train_loss = 1.044, time/batch = 0.047
1544/8610 (epoch 5), train_loss = 1.054, time/batch = 0.047
1545/8610 (epoch 5), train_loss = 1.051, time/batch = 0.047
1546/8610 (epoch 5), train_loss = 1.066, time/batch = 0.047
1547/8610 (epoch 5), train_loss = 1.062, time/batch = 0.047
1548/8610 (epoch 5), train_loss = 1.069, time/batch = 0.047
1549/8610 (epoch 5), train_loss = 1.043, time/batch = 0.047
1550/8610 (epoch 5), train_loss = 1.063, time/batch = 0.047
1551/8610 (epoch 5), train_loss = 1.075, time/batch = 0.049
1552/8610 (epoch 5), train_loss = 1.118, time/batch = 0.047
1553/8610 (epoch 5), train_loss = 1.066, time/batch = 0.047
1554/8610 (epoch 5), train_loss = 1.049, time/batch = 0.047
1555/8610 (epoch 5), train_loss = 1.048, time/batch = 0.049
1556/8610 (epoch 5), train_loss = 1.052, time/batch = 0.047
1557/8610 (epoch 5), train_loss = 1.086, time/batch = 0.047
1558/8610 (epoch 5), train_loss = 1.090, time/batch = 0.047
1559/8610 (epoch 5), train_loss = 1.105, time/batch = 0.047
1560/8610 (epoch 5), train_loss = 1.063, time/batch = 0.047
1561/8610 (epoch 5), train_loss = 1.061, time/batch = 0.047
1562/8610 (epoch 5), train_loss = 1.100, time/batch = 0.047
1563/8610 (epoch 5), train_loss = 1.115, time/batch = 0.047
1564/8610 (epoch 5), train_loss = 1.093, time/batch = 0.047
1565/8610 (epoch 5), train_loss = 1.096, time/batch = 0.047
1566/8610 (epoch 5), train_loss = 1.051, time/batch = 0.047
1567/8610 (epoch 5), train_loss = 1.040, time/batch = 0.047
1568/8610 (epoch 5), train_loss = 1.064, time/batch = 0.047
1569/8610 (epoch 5), train_loss = 1.092, time/batch = 0.047
