reading text file
0/5740 (epoch 0), train_loss = 4.499, time/batch = 0.721
1142/5740 (epoch 3), train_loss = 1.163, time/batch = 0.047
1143/5740 (epoch 3), train_loss = 1.189, time/batch = 0.047
1144/5740 (epoch 3), train_loss = 1.219, time/batch = 0.047
1145/5740 (epoch 3), train_loss = 1.148, time/batch = 0.047
1146/5740 (epoch 3), train_loss = 1.177, time/batch = 0.047
1147/5740 (epoch 3), train_loss = 1.168, time/batch = 0.047
1148/5740 (epoch 4), train_loss = 1.226, time/batch = 0.047
1149/5740 (epoch 4), train_loss = 1.169, time/batch = 0.047
1150/5740 (epoch 4), train_loss = 1.137, time/batch = 0.047
1151/5740 (epoch 4), train_loss = 1.139, time/batch = 0.047
1152/5740 (epoch 4), train_loss = 1.208, time/batch = 0.047
1153/5740 (epoch 4), train_loss = 1.162, time/batch = 0.047
1154/5740 (epoch 4), train_loss = 1.185, time/batch = 0.047
1155/5740 (epoch 4), train_loss = 1.170, time/batch = 0.047
1156/5740 (epoch 4), train_loss = 1.217, time/batch = 0.047
1157/5740 (epoch 4), train_loss = 1.164, time/batch = 0.047
1158/5740 (epoch 4), train_loss = 1.221, time/batch = 0.047
1159/5740 (epoch 4), train_loss = 1.163, time/batch = 0.047
1160/5740 (epoch 4), train_loss = 1.157, time/batch = 0.047
1161/5740 (epoch 4), train_loss = 1.132, time/batch = 0.047
1162/5740 (epoch 4), train_loss = 1.169, time/batch = 0.047
1163/5740 (epoch 4), train_loss = 1.179, time/batch = 0.047
1164/5740 (epoch 4), train_loss = 1.147, time/batch = 0.047
1165/5740 (epoch 4), train_loss = 1.155, time/batch = 0.047
1166/5740 (epoch 4), train_loss = 1.137, time/batch = 0.047
1167/5740 (epoch 4), train_loss = 1.169, time/batch = 0.047
1168/5740 (epoch 4), train_loss = 1.130, time/batch = 0.047
1169/5740 (epoch 4), train_loss = 1.169, time/batch = 0.047
1170/5740 (epoch 4), train_loss = 1.163, time/batch = 0.047
1171/5740 (epoch 4), train_loss = 1.135, time/batch = 0.047
1172/5740 (epoch 4), train_loss = 1.131, time/batch = 0.047
1173/5740 (epoch 4), train_loss = 1.150, time/batch = 0.047
1174/5740 (epoch 4), train_loss = 1.176, time/batch = 0.047
1175/5740 (epoch 4), train_loss = 1.158, time/batch = 0.047
1176/5740 (epoch 4), train_loss = 1.142, time/batch = 0.047
1177/5740 (epoch 4), train_loss = 1.113, time/batch = 0.047
1178/5740 (epoch 4), train_loss = 1.130, time/batch = 0.047
1179/5740 (epoch 4), train_loss = 1.151, time/batch = 0.047
1180/5740 (epoch 4), train_loss = 1.132, time/batch = 0.047
1181/5740 (epoch 4), train_loss = 1.106, time/batch = 0.047
1182/5740 (epoch 4), train_loss = 1.103, time/batch = 0.047
1183/5740 (epoch 4), train_loss = 1.095, time/batch = 0.047
1184/5740 (epoch 4), train_loss = 1.135, time/batch = 0.047
1185/5740 (epoch 4), train_loss = 1.163, time/batch = 0.047
1186/5740 (epoch 4), train_loss = 1.198, time/batch = 0.047
1187/5740 (epoch 4), train_loss = 1.110, time/batch = 0.047
1188/5740 (epoch 4), train_loss = 1.058, time/batch = 0.047
1189/5740 (epoch 4), train_loss = 1.111, time/batch = 0.047
1190/5740 (epoch 4), train_loss = 1.079, time/batch = 0.047
1191/5740 (epoch 4), train_loss = 1.161, time/batch = 0.047
1192/5740 (epoch 4), train_loss = 1.150, time/batch = 0.047
1193/5740 (epoch 4), train_loss = 1.135, time/batch = 0.047
1194/5740 (epoch 4), train_loss = 1.119, time/batch = 0.047
1195/5740 (epoch 4), train_loss = 1.199, time/batch = 0.047
1196/5740 (epoch 4), train_loss = 1.102, time/batch = 0.047
1197/5740 (epoch 4), train_loss = 1.189, time/batch = 0.047
1198/5740 (epoch 4), train_loss = 1.182, time/batch = 0.047
1199/5740 (epoch 4), train_loss = 1.163, time/batch = 0.047
1200/5740 (epoch 4), train_loss = 1.134, time/batch = 0.047
1201/5740 (epoch 4), train_loss = 1.104, time/batch = 0.047
1202/5740 (epoch 4), train_loss = 1.098, time/batch = 0.047
1203/5740 (epoch 4), train_loss = 1.175, time/batch = 0.047
1204/5740 (epoch 4), train_loss = 1.178, time/batch = 0.047
1205/5740 (epoch 4), train_loss = 1.154, time/batch = 0.047
1206/5740 (epoch 4), train_loss = 1.118, time/batch = 0.047
1207/5740 (epoch 4), train_loss = 1.172, time/batch = 0.047
1208/5740 (epoch 4), train_loss = 1.151, time/batch = 0.047
1209/5740 (epoch 4), train_loss = 1.187, time/batch = 0.047
1210/5740 (epoch 4), train_loss = 1.173, time/batch = 0.047
1211/5740 (epoch 4), train_loss = 1.216, time/batch = 0.047
1212/5740 (epoch 4), train_loss = 1.151, time/batch = 0.047
1213/5740 (epoch 4), train_loss = 1.153, time/batch = 0.047
1214/5740 (epoch 4), train_loss = 1.153, time/batch = 0.047
1215/5740 (epoch 4), train_loss = 1.151, time/batch = 0.047
1216/5740 (epoch 4), train_loss = 1.136, time/batch = 0.047
1217/5740 (epoch 4), train_loss = 1.158, time/batch = 0.047
1218/5740 (epoch 4), train_loss = 1.114, time/batch = 0.047
1219/5740 (epoch 4), train_loss = 1.198, time/batch = 0.047
1220/5740 (epoch 4), train_loss = 1.125, time/batch = 0.047
1221/5740 (epoch 4), train_loss = 1.202, time/batch = 0.047
1222/5740 (epoch 4), train_loss = 1.112, time/batch = 0.047
1223/5740 (epoch 4), train_loss = 1.127, time/batch = 0.047
1224/5740 (epoch 4), train_loss = 1.170, time/batch = 0.047
1225/5740 (epoch 4), train_loss = 1.112, time/batch = 0.047
1226/5740 (epoch 4), train_loss = 1.145, time/batch = 0.047
1227/5740 (epoch 4), train_loss = 1.191, time/batch = 0.047
1228/5740 (epoch 4), train_loss = 1.127, time/batch = 0.047
1229/5740 (epoch 4), train_loss = 1.162, time/batch = 0.047
1230/5740 (epoch 4), train_loss = 1.118, time/batch = 0.047
1231/5740 (epoch 4), train_loss = 1.130, time/batch = 0.047
1232/5740 (epoch 4), train_loss = 1.185, time/batch = 0.047
1233/5740 (epoch 4), train_loss = 1.153, time/batch = 0.047
1234/5740 (epoch 4), train_loss = 1.152, time/batch = 0.047
1235/5740 (epoch 4), train_loss = 1.190, time/batch = 0.047
1236/5740 (epoch 4), train_loss = 1.157, time/batch = 0.047
1237/5740 (epoch 4), train_loss = 1.125, time/batch = 0.047
1238/5740 (epoch 4), train_loss = 1.156, time/batch = 0.047
1239/5740 (epoch 4), train_loss = 1.063, time/batch = 0.047
1240/5740 (epoch 4), train_loss = 1.147, time/batch = 0.047
1241/5740 (epoch 4), train_loss = 1.178, time/batch = 0.047
1242/5740 (epoch 4), train_loss = 1.121, time/batch = 0.047
1243/5740 (epoch 4), train_loss = 1.113, time/batch = 0.047
1244/5740 (epoch 4), train_loss = 1.175, time/batch = 0.047
1245/5740 (epoch 4), train_loss = 1.177, time/batch = 0.047
1246/5740 (epoch 4), train_loss = 1.153, time/batch = 0.047
1247/5740 (epoch 4), train_loss = 1.182, time/batch = 0.047
1248/5740 (epoch 4), train_loss = 1.132, time/batch = 0.047
1249/5740 (epoch 4), train_loss = 1.114, time/batch = 0.047
1250/5740 (epoch 4), train_loss = 1.117, time/batch = 0.047
1251/5740 (epoch 4), train_loss = 1.165, time/batch = 0.047
1252/5740 (epoch 4), train_loss = 1.145, time/batch = 0.047
1253/5740 (epoch 4), train_loss = 1.190, time/batch = 0.047
1254/5740 (epoch 4), train_loss = 1.148, time/batch = 0.047
1255/5740 (epoch 4), train_loss = 1.159, time/batch = 0.047
1256/5740 (epoch 4), train_loss = 1.130, time/batch = 0.047
1257/5740 (epoch 4), train_loss = 1.132, time/batch = 0.047
1258/5740 (epoch 4), train_loss = 1.118, time/batch = 0.047
1259/5740 (epoch 4), train_loss = 1.145, time/batch = 0.047
1260/5740 (epoch 4), train_loss = 1.144, time/batch = 0.047
1261/5740 (epoch 4), train_loss = 1.139, time/batch = 0.047
1262/5740 (epoch 4), train_loss = 1.117, time/batch = 0.047
1263/5740 (epoch 4), train_loss = 1.132, time/batch = 0.047
1264/5740 (epoch 4), train_loss = 1.145, time/batch = 0.047
1265/5740 (epoch 4), train_loss = 1.198, time/batch = 0.047
1266/5740 (epoch 4), train_loss = 1.149, time/batch = 0.047
1267/5740 (epoch 4), train_loss = 1.148, time/batch = 0.047
1268/5740 (epoch 4), train_loss = 1.126, time/batch = 0.047
1269/5740 (epoch 4), train_loss = 1.146, time/batch = 0.047
1270/5740 (epoch 4), train_loss = 1.173, time/batch = 0.047
1271/5740 (epoch 4), train_loss = 1.171, time/batch = 0.047
1272/5740 (epoch 4), train_loss = 1.182, time/batch = 0.047
1273/5740 (epoch 4), train_loss = 1.144, time/batch = 0.047
1274/5740 (epoch 4), train_loss = 1.146, time/batch = 0.047
1275/5740 (epoch 4), train_loss = 1.177, time/batch = 0.046
1276/5740 (epoch 4), train_loss = 1.197, time/batch = 0.047
1277/5740 (epoch 4), train_loss = 1.171, time/batch = 0.047
1278/5740 (epoch 4), train_loss = 1.165, time/batch = 0.047
1279/5740 (epoch 4), train_loss = 1.140, time/batch = 0.047
1280/5740 (epoch 4), train_loss = 1.122, time/batch = 0.047
1281/5740 (epoch 4), train_loss = 1.150, time/batch = 0.047
1282/5740 (epoch 4), train_loss = 1.172, time/batch = 0.047
1283/5740 (epoch 4), train_loss = 1.181, time/batch = 0.047
1284/5740 (epoch 4), train_loss = 1.184, time/batch = 0.047
1285/5740 (epoch 4), train_loss = 1.155, time/batch = 0.047
1286/5740 (epoch 4), train_loss = 1.239, time/batch = 0.047
1287/5740 (epoch 4), train_loss = 1.197, time/batch = 0.047
1288/5740 (epoch 4), train_loss = 1.150, time/batch = 0.047
1289/5740 (epoch 4), train_loss = 1.141, time/batch = 0.047
1290/5740 (epoch 4), train_loss = 1.193, time/batch = 0.047
1291/5740 (epoch 4), train_loss = 1.144, time/batch = 0.047
1292/5740 (epoch 4), train_loss = 1.184, time/batch = 0.047
1293/5740 (epoch 4), train_loss = 1.177, time/batch = 0.047
1294/5740 (epoch 4), train_loss = 1.154, time/batch = 0.047
1295/5740 (epoch 4), train_loss = 1.153, time/batch = 0.047
1296/5740 (epoch 4), train_loss = 1.218, time/batch = 0.047
1297/5740 (epoch 4), train_loss = 1.093, time/batch = 0.047
1298/5740 (epoch 4), train_loss = 1.170, time/batch = 0.047
1299/5740 (epoch 4), train_loss = 1.122, time/batch = 0.047
1300/5740 (epoch 4), train_loss = 1.125, time/batch = 0.047
1301/5740 (epoch 4), train_loss = 1.134, time/batch = 0.046
1302/5740 (epoch 4), train_loss = 1.147, time/batch = 0.047
1303/5740 (epoch 4), train_loss = 1.192, time/batch = 0.047
1304/5740 (epoch 4), train_loss = 1.168, time/batch = 0.047
1305/5740 (epoch 4), train_loss = 1.103, time/batch = 0.047
1306/5740 (epoch 4), train_loss = 1.107, time/batch = 0.047
1307/5740 (epoch 4), train_loss = 1.135, time/batch = 0.047
1308/5740 (epoch 4), train_loss = 1.098, time/batch = 0.047
1309/5740 (epoch 4), train_loss = 1.087, time/batch = 0.047
1310/5740 (epoch 4), train_loss = 1.166, time/batch = 0.047
1311/5740 (epoch 4), train_loss = 1.173, time/batch = 0.047
1312/5740 (epoch 4), train_loss = 1.170, time/batch = 0.047
1313/5740 (epoch 4), train_loss = 1.174, time/batch = 0.047
1314/5740 (epoch 4), train_loss = 1.148, time/batch = 0.047
1315/5740 (epoch 4), train_loss = 1.134, time/batch = 0.047
1316/5740 (epoch 4), train_loss = 1.079, time/batch = 0.047
1317/5740 (epoch 4), train_loss = 1.131, time/batch = 0.047
1318/5740 (epoch 4), train_loss = 1.149, time/batch = 0.047
1319/5740 (epoch 4), train_loss = 1.113, time/batch = 0.047
1320/5740 (epoch 4), train_loss = 1.147, time/batch = 0.047
1321/5740 (epoch 4), train_loss = 1.163, time/batch = 0.047
1322/5740 (epoch 4), train_loss = 1.116, time/batch = 0.047
1323/5740 (epoch 4), train_loss = 1.163, time/batch = 0.047
1324/5740 (epoch 4), train_loss = 1.166, time/batch = 0.047
1325/5740 (epoch 4), train_loss = 1.124, time/batch = 0.047
1326/5740 (epoch 4), train_loss = 1.132, time/batch = 0.047
1327/5740 (epoch 4), train_loss = 1.159, time/batch = 0.047
1328/5740 (epoch 4), train_loss = 1.085, time/batch = 0.049
1329/5740 (epoch 4), train_loss = 1.120, time/batch = 0.047
1330/5740 (epoch 4), train_loss = 1.108, time/batch = 0.047
1331/5740 (epoch 4), train_loss = 1.070, time/batch = 0.047
1332/5740 (epoch 4), train_loss = 1.125, time/batch = 0.047
1333/5740 (epoch 4), train_loss = 1.112, time/batch = 0.050
1334/5740 (epoch 4), train_loss = 1.116, time/batch = 0.047
1335/5740 (epoch 4), train_loss = 1.131, time/batch = 0.047
1336/5740 (epoch 4), train_loss = 1.142, time/batch = 0.049
1337/5740 (epoch 4), train_loss = 1.128, time/batch = 0.047
1338/5740 (epoch 4), train_loss = 1.157, time/batch = 0.047
1339/5740 (epoch 4), train_loss = 1.156, time/batch = 0.047
1340/5740 (epoch 4), train_loss = 1.103, time/batch = 0.047
1341/5740 (epoch 4), train_loss = 1.122, time/batch = 0.047
1342/5740 (epoch 4), train_loss = 1.178, time/batch = 0.047
1343/5740 (epoch 4), train_loss = 1.196, time/batch = 0.047
1344/5740 (epoch 4), train_loss = 1.145, time/batch = 0.047
1345/5740 (epoch 4), train_loss = 1.144, time/batch = 0.047
1346/5740 (epoch 4), train_loss = 1.149, time/batch = 0.047
1347/5740 (epoch 4), train_loss = 1.102, time/batch = 0.050
1348/5740 (epoch 4), train_loss = 1.147, time/batch = 0.047
1349/5740 (epoch 4), train_loss = 1.112, time/batch = 0.047
1350/5740 (epoch 4), train_loss = 1.145, time/batch = 0.047
1351/5740 (epoch 4), train_loss = 1.123, time/batch = 0.047
1352/5740 (epoch 4), train_loss = 1.120, time/batch = 0.047
1353/5740 (epoch 4), train_loss = 1.113, time/batch = 0.047
1354/5740 (epoch 4), train_loss = 1.086, time/batch = 0.047
1355/5740 (epoch 4), train_loss = 1.072, time/batch = 0.046
1356/5740 (epoch 4), train_loss = 1.081, time/batch = 0.047
1357/5740 (epoch 4), train_loss = 1.165, time/batch = 0.047
1358/5740 (epoch 4), train_loss = 1.171, time/batch = 0.047
1359/5740 (epoch 4), train_loss = 1.079, time/batch = 0.047
1360/5740 (epoch 4), train_loss = 1.119, time/batch = 0.047
1361/5740 (epoch 4), train_loss = 1.116, time/batch = 0.047
1362/5740 (epoch 4), train_loss = 1.117, time/batch = 0.048
1363/5740 (epoch 4), train_loss = 1.147, time/batch = 0.047
1364/5740 (epoch 4), train_loss = 1.150, time/batch = 0.047
1365/5740 (epoch 4), train_loss = 1.154, time/batch = 0.047
1366/5740 (epoch 4), train_loss = 1.128, time/batch = 0.047
1367/5740 (epoch 4), train_loss = 1.119, time/batch = 0.047
1368/5740 (epoch 4), train_loss = 1.135, time/batch = 0.047
1369/5740 (epoch 4), train_loss = 1.124, time/batch = 0.047
1370/5740 (epoch 4), train_loss = 1.144, time/batch = 0.047
1371/5740 (epoch 4), train_loss = 1.129, time/batch = 0.047
1372/5740 (epoch 4), train_loss = 1.162, time/batch = 0.047
1373/5740 (epoch 4), train_loss = 1.193, time/batch = 0.047
1374/5740 (epoch 4), train_loss = 1.091, time/batch = 0.047
1375/5740 (epoch 4), train_loss = 1.153, time/batch = 0.047
1376/5740 (epoch 4), train_loss = 1.162, time/batch = 0.047
1377/5740 (epoch 4), train_loss = 1.096, time/batch = 0.047
1378/5740 (epoch 4), train_loss = 1.118, time/batch = 0.046
1379/5740 (epoch 4), train_loss = 1.165, time/batch = 0.047
1380/5740 (epoch 4), train_loss = 1.169, time/batch = 0.047
1381/5740 (epoch 4), train_loss = 1.242, time/batch = 0.047
1382/5740 (epoch 4), train_loss = 1.119, time/batch = 0.047
1383/5740 (epoch 4), train_loss = 1.089, time/batch = 0.047
1384/5740 (epoch 4), train_loss = 1.091, time/batch = 0.047
1385/5740 (epoch 4), train_loss = 1.129, time/batch = 0.047
1386/5740 (epoch 4), train_loss = 1.116, time/batch = 0.047
1387/5740 (epoch 4), train_loss = 1.088, time/batch = 0.047
1388/5740 (epoch 4), train_loss = 1.102, time/batch = 0.047
1389/5740 (epoch 4), train_loss = 1.143, time/batch = 0.047
1390/5740 (epoch 4), train_loss = 1.090, time/batch = 0.047
1391/5740 (epoch 4), train_loss = 1.131, time/batch = 0.047
1392/5740 (epoch 4), train_loss = 1.083, time/batch = 0.047
1393/5740 (epoch 4), train_loss = 1.073, time/batch = 0.047
1394/5740 (epoch 4), train_loss = 1.116, time/batch = 0.047
1395/5740 (epoch 4), train_loss = 1.075, time/batch = 0.047
1396/5740 (epoch 4), train_loss = 1.164, time/batch = 0.047
1397/5740 (epoch 4), train_loss = 1.113, time/batch = 0.047
1398/5740 (epoch 4), train_loss = 1.082, time/batch = 0.047
1399/5740 (epoch 4), train_loss = 1.109, time/batch = 0.047
1400/5740 (epoch 4), train_loss = 1.063, time/batch = 0.047
1401/5740 (epoch 4), train_loss = 1.085, time/batch = 0.047
1402/5740 (epoch 4), train_loss = 1.084, time/batch = 0.047
1403/5740 (epoch 4), train_loss = 1.102, time/batch = 0.047
1404/5740 (epoch 4), train_loss = 1.110, time/batch = 0.047
1405/5740 (epoch 4), train_loss = 1.088, time/batch = 0.047
1406/5740 (epoch 4), train_loss = 1.097, time/batch = 0.047
1407/5740 (epoch 4), train_loss = 1.151, time/batch = 0.047
1408/5740 (epoch 4), train_loss = 1.123, time/batch = 0.047
1409/5740 (epoch 4), train_loss = 1.114, time/batch = 0.047
1410/5740 (epoch 4), train_loss = 1.117, time/batch = 0.047
1411/5740 (epoch 4), train_loss = 1.067, time/batch = 0.047
1412/5740 (epoch 4), train_loss = 1.073, time/batch = 0.047
1413/5740 (epoch 4), train_loss = 1.079, time/batch = 0.047
1414/5740 (epoch 4), train_loss = 1.095, time/batch = 0.047
1415/5740 (epoch 4), train_loss = 1.144, time/batch = 0.047
1416/5740 (epoch 4), train_loss = 1.089, time/batch = 0.047
1417/5740 (epoch 4), train_loss = 1.119, time/batch = 0.047
1418/5740 (epoch 4), train_loss = 1.065, time/batch = 0.047
1419/5740 (epoch 4), train_loss = 1.150, time/batch = 0.047
1420/5740 (epoch 4), train_loss = 1.154, time/batch = 0.047
1421/5740 (epoch 4), train_loss = 1.159, time/batch = 0.047
1422/5740 (epoch 4), train_loss = 1.095, time/batch = 0.047
1423/5740 (epoch 4), train_loss = 1.112, time/batch = 0.047
1424/5740 (epoch 4), train_loss = 1.092, time/batch = 0.047
1425/5740 (epoch 4), train_loss = 1.121, time/batch = 0.047
1426/5740 (epoch 4), train_loss = 1.145, time/batch = 0.047
1427/5740 (epoch 4), train_loss = 1.123, time/batch = 0.047
1428/5740 (epoch 4), train_loss = 1.047, time/batch = 0.047
1429/5740 (epoch 4), train_loss = 1.098, time/batch = 0.047
1430/5740 (epoch 4), train_loss = 1.138, time/batch = 0.047
1431/5740 (epoch 4), train_loss = 1.164, time/batch = 0.047
1432/5740 (epoch 4), train_loss = 1.098, time/batch = 0.047
1433/5740 (epoch 4), train_loss = 1.114, time/batch = 0.047
1434/5740 (epoch 4), train_loss = 1.110, time/batch = 0.047
1435/5740 (epoch 5), train_loss = 1.166, time/batch = 0.047
1436/5740 (epoch 5), train_loss = 1.120, time/batch = 0.047
1437/5740 (epoch 5), train_loss = 1.083, time/batch = 0.047
1438/5740 (epoch 5), train_loss = 1.090, time/batch = 0.047
1439/5740 (epoch 5), train_loss = 1.164, time/batch = 0.047
1440/5740 (epoch 5), train_loss = 1.116, time/batch = 0.047
1441/5740 (epoch 5), train_loss = 1.137, time/batch = 0.047
1442/5740 (epoch 5), train_loss = 1.120, time/batch = 0.047
1443/5740 (epoch 5), train_loss = 1.151, time/batch = 0.047
1444/5740 (epoch 5), train_loss = 1.111, time/batch = 0.047
1445/5740 (epoch 5), train_loss = 1.175, time/batch = 0.047
1446/5740 (epoch 5), train_loss = 1.113, time/batch = 0.047
1447/5740 (epoch 5), train_loss = 1.106, time/batch = 0.047
1448/5740 (epoch 5), train_loss = 1.079, time/batch = 0.047
1449/5740 (epoch 5), train_loss = 1.115, time/batch = 0.047
1450/5740 (epoch 5), train_loss = 1.125, time/batch = 0.047
1451/5740 (epoch 5), train_loss = 1.096, time/batch = 0.047
1452/5740 (epoch 5), train_loss = 1.105, time/batch = 0.047
1453/5740 (epoch 5), train_loss = 1.091, time/batch = 0.047
1454/5740 (epoch 5), train_loss = 1.121, time/batch = 0.047
1455/5740 (epoch 5), train_loss = 1.082, time/batch = 0.047
1456/5740 (epoch 5), train_loss = 1.110, time/batch = 0.047
1457/5740 (epoch 5), train_loss = 1.106, time/batch = 0.047
1458/5740 (epoch 5), train_loss = 1.081, time/batch = 0.047
1459/5740 (epoch 5), train_loss = 1.077, time/batch = 0.047
1460/5740 (epoch 5), train_loss = 1.096, time/batch = 0.047
1461/5740 (epoch 5), train_loss = 1.119, time/batch = 0.047
1462/5740 (epoch 5), train_loss = 1.100, time/batch = 0.047
1463/5740 (epoch 5), train_loss = 1.089, time/batch = 0.047
1464/5740 (epoch 5), train_loss = 1.059, time/batch = 0.047
1465/5740 (epoch 5), train_loss = 1.081, time/batch = 0.047
1466/5740 (epoch 5), train_loss = 1.103, time/batch = 0.047
1467/5740 (epoch 5), train_loss = 1.086, time/batch = 0.047
1468/5740 (epoch 5), train_loss = 1.058, time/batch = 0.047
1469/5740 (epoch 5), train_loss = 1.050, time/batch = 0.047
1470/5740 (epoch 5), train_loss = 1.040, time/batch = 0.047
1471/5740 (epoch 5), train_loss = 1.082, time/batch = 0.047
1472/5740 (epoch 5), train_loss = 1.115, time/batch = 0.047
1473/5740 (epoch 5), train_loss = 1.149, time/batch = 0.047
1474/5740 (epoch 5), train_loss = 1.061, time/batch = 0.047
1475/5740 (epoch 5), train_loss = 1.016, time/batch = 0.047
1476/5740 (epoch 5), train_loss = 1.062, time/batch = 0.047
1477/5740 (epoch 5), train_loss = 1.035, time/batch = 0.047
1478/5740 (epoch 5), train_loss = 1.117, time/batch = 0.047
1479/5740 (epoch 5), train_loss = 1.104, time/batch = 0.047
1480/5740 (epoch 5), train_loss = 1.089, time/batch = 0.047
1481/5740 (epoch 5), train_loss = 1.065, time/batch = 0.047
1482/5740 (epoch 5), train_loss = 1.141, time/batch = 0.047
1483/5740 (epoch 5), train_loss = 1.056, time/batch = 0.047
1484/5740 (epoch 5), train_loss = 1.142, time/batch = 0.047
1485/5740 (epoch 5), train_loss = 1.126, time/batch = 0.047
1486/5740 (epoch 5), train_loss = 1.111, time/batch = 0.047
1487/5740 (epoch 5), train_loss = 1.082, time/batch = 0.047
1488/5740 (epoch 5), train_loss = 1.055, time/batch = 0.047
1489/5740 (epoch 5), train_loss = 1.053, time/batch = 0.047
1490/5740 (epoch 5), train_loss = 1.128, time/batch = 0.047
1491/5740 (epoch 5), train_loss = 1.136, time/batch = 0.047
1492/5740 (epoch 5), train_loss = 1.103, time/batch = 0.047
1493/5740 (epoch 5), train_loss = 1.076, time/batch = 0.047
1494/5740 (epoch 5), train_loss = 1.112, time/batch = 0.047
1495/5740 (epoch 5), train_loss = 1.094, time/batch = 0.047
1496/5740 (epoch 5), train_loss = 1.139, time/batch = 0.047
1497/5740 (epoch 5), train_loss = 1.115, time/batch = 0.046
1498/5740 (epoch 5), train_loss = 1.166, time/batch = 0.047
1499/5740 (epoch 5), train_loss = 1.102, time/batch = 0.047
1500/5740 (epoch 5), train_loss = 1.094, time/batch = 0.047
1501/5740 (epoch 5), train_loss = 1.101, time/batch = 0.047
1502/5740 (epoch 5), train_loss = 1.103, time/batch = 0.047
1503/5740 (epoch 5), train_loss = 1.091, time/batch = 0.047
1504/5740 (epoch 5), train_loss = 1.103, time/batch = 0.047
1505/5740 (epoch 5), train_loss = 1.062, time/batch = 0.047
1506/5740 (epoch 5), train_loss = 1.147, time/batch = 0.047
1507/5740 (epoch 5), train_loss = 1.074, time/batch = 0.047
1508/5740 (epoch 5), train_loss = 1.150, time/batch = 0.047
1509/5740 (epoch 5), train_loss = 1.064, time/batch = 0.047
1510/5740 (epoch 5), train_loss = 1.078, time/batch = 0.047
1511/5740 (epoch 5), train_loss = 1.122, time/batch = 0.047
1512/5740 (epoch 5), train_loss = 1.061, time/batch = 0.047
1513/5740 (epoch 5), train_loss = 1.099, time/batch = 0.047
1514/5740 (epoch 5), train_loss = 1.138, time/batch = 0.047
1515/5740 (epoch 5), train_loss = 1.076, time/batch = 0.047
1516/5740 (epoch 5), train_loss = 1.109, time/batch = 0.047
1517/5740 (epoch 5), train_loss = 1.060, time/batch = 0.046
1518/5740 (epoch 5), train_loss = 1.079, time/batch = 0.047
1519/5740 (epoch 5), train_loss = 1.140, time/batch = 0.047
1520/5740 (epoch 5), train_loss = 1.091, time/batch = 0.047
1521/5740 (epoch 5), train_loss = 1.104, time/batch = 0.047
1522/5740 (epoch 5), train_loss = 1.136, time/batch = 0.047
1523/5740 (epoch 5), train_loss = 1.107, time/batch = 0.047
1524/5740 (epoch 5), train_loss = 1.073, time/batch = 0.047
1525/5740 (epoch 5), train_loss = 1.104, time/batch = 0.047
1526/5740 (epoch 5), train_loss = 1.023, time/batch = 0.047
1527/5740 (epoch 5), train_loss = 1.096, time/batch = 0.047
1528/5740 (epoch 5), train_loss = 1.128, time/batch = 0.047
1529/5740 (epoch 5), train_loss = 1.076, time/batch = 0.047
1530/5740 (epoch 5), train_loss = 1.066, time/batch = 0.047
1531/5740 (epoch 5), train_loss = 1.128, time/batch = 0.047
1532/5740 (epoch 5), train_loss = 1.128, time/batch = 0.047
1533/5740 (epoch 5), train_loss = 1.099, time/batch = 0.046
1534/5740 (epoch 5), train_loss = 1.133, time/batch = 0.047
1535/5740 (epoch 5), train_loss = 1.089, time/batch = 0.047
1536/5740 (epoch 5), train_loss = 1.064, time/batch = 0.047
1537/5740 (epoch 5), train_loss = 1.069, time/batch = 0.047
1538/5740 (epoch 5), train_loss = 1.112, time/batch = 0.047
1539/5740 (epoch 5), train_loss = 1.096, time/batch = 0.047
1540/5740 (epoch 5), train_loss = 1.139, time/batch = 0.048
1541/5740 (epoch 5), train_loss = 1.097, time/batch = 0.047
1542/5740 (epoch 5), train_loss = 1.110, time/batch = 0.047
1543/5740 (epoch 5), train_loss = 1.079, time/batch = 0.047
1544/5740 (epoch 5), train_loss = 1.083, time/batch = 0.047
1545/5740 (epoch 5), train_loss = 1.073, time/batch = 0.047
1546/5740 (epoch 5), train_loss = 1.099, time/batch = 0.047
1547/5740 (epoch 5), train_loss = 1.089, time/batch = 0.047
1548/5740 (epoch 5), train_loss = 1.086, time/batch = 0.047
1549/5740 (epoch 5), train_loss = 1.068, time/batch = 0.047
1550/5740 (epoch 5), train_loss = 1.085, time/batch = 0.047
1551/5740 (epoch 5), train_loss = 1.101, time/batch = 0.047
1552/5740 (epoch 5), train_loss = 1.144, time/batch = 0.047
1553/5740 (epoch 5), train_loss = 1.100, time/batch = 0.047
1554/5740 (epoch 5), train_loss = 1.091, time/batch = 0.047
1555/5740 (epoch 5), train_loss = 1.078, time/batch = 0.047
1556/5740 (epoch 5), train_loss = 1.097, time/batch = 0.047
1557/5740 (epoch 5), train_loss = 1.119, time/batch = 0.047
1558/5740 (epoch 5), train_loss = 1.124, time/batch = 0.047
1559/5740 (epoch 5), train_loss = 1.135, time/batch = 0.047
1560/5740 (epoch 5), train_loss = 1.099, time/batch = 0.047
1561/5740 (epoch 5), train_loss = 1.098, time/batch = 0.047
1562/5740 (epoch 5), train_loss = 1.127, time/batch = 0.047
1563/5740 (epoch 5), train_loss = 1.143, time/batch = 0.047
1564/5740 (epoch 5), train_loss = 1.119, time/batch = 0.047
