loading preprocessed files
0/22300 (epoch 0), train_loss = 4.149, time/batch = 1.654
3223/22300 (epoch 7), train_loss = 1.229, time/batch = 0.052
3224/22300 (epoch 7), train_loss = 1.260, time/batch = 0.052
3225/22300 (epoch 7), train_loss = 1.215, time/batch = 0.052
3226/22300 (epoch 7), train_loss = 1.235, time/batch = 0.052
3227/22300 (epoch 7), train_loss = 1.235, time/batch = 0.052
3228/22300 (epoch 7), train_loss = 1.189, time/batch = 0.052
3229/22300 (epoch 7), train_loss = 1.226, time/batch = 0.052
3230/22300 (epoch 7), train_loss = 1.239, time/batch = 0.052
3231/22300 (epoch 7), train_loss = 1.228, time/batch = 0.052
3232/22300 (epoch 7), train_loss = 1.171, time/batch = 0.052
3233/22300 (epoch 7), train_loss = 1.217, time/batch = 0.052
3234/22300 (epoch 7), train_loss = 1.254, time/batch = 0.052
3235/22300 (epoch 7), train_loss = 1.209, time/batch = 0.052
3236/22300 (epoch 7), train_loss = 1.248, time/batch = 0.052
3237/22300 (epoch 7), train_loss = 1.237, time/batch = 0.052
3238/22300 (epoch 7), train_loss = 1.232, time/batch = 0.052
3239/22300 (epoch 7), train_loss = 1.300, time/batch = 0.052
3240/22300 (epoch 7), train_loss = 1.241, time/batch = 0.059
3241/22300 (epoch 7), train_loss = 1.198, time/batch = 0.052
3242/22300 (epoch 7), train_loss = 1.244, time/batch = 0.052
3243/22300 (epoch 7), train_loss = 1.261, time/batch = 0.052
3244/22300 (epoch 7), train_loss = 1.201, time/batch = 0.052
3245/22300 (epoch 7), train_loss = 1.203, time/batch = 0.052
3246/22300 (epoch 7), train_loss = 1.267, time/batch = 0.052
3247/22300 (epoch 7), train_loss = 1.273, time/batch = 0.052
3248/22300 (epoch 7), train_loss = 1.229, time/batch = 0.052
3249/22300 (epoch 7), train_loss = 1.269, time/batch = 0.052
3250/22300 (epoch 7), train_loss = 1.266, time/batch = 0.052
3251/22300 (epoch 7), train_loss = 1.228, time/batch = 0.052
3252/22300 (epoch 7), train_loss = 1.185, time/batch = 0.052
3253/22300 (epoch 7), train_loss = 1.226, time/batch = 0.052
3254/22300 (epoch 7), train_loss = 1.283, time/batch = 0.052
3255/22300 (epoch 7), train_loss = 1.221, time/batch = 0.052
3256/22300 (epoch 7), train_loss = 1.215, time/batch = 0.052
3257/22300 (epoch 7), train_loss = 1.255, time/batch = 0.052
3258/22300 (epoch 7), train_loss = 1.272, time/batch = 0.052
3259/22300 (epoch 7), train_loss = 1.282, time/batch = 0.052
3260/22300 (epoch 7), train_loss = 1.275, time/batch = 0.059
3261/22300 (epoch 7), train_loss = 1.278, time/batch = 0.052
3262/22300 (epoch 7), train_loss = 1.255, time/batch = 0.052
3263/22300 (epoch 7), train_loss = 1.254, time/batch = 0.052
3264/22300 (epoch 7), train_loss = 1.177, time/batch = 0.052
3265/22300 (epoch 7), train_loss = 1.218, time/batch = 0.052
3266/22300 (epoch 7), train_loss = 1.214, time/batch = 0.052
3267/22300 (epoch 7), train_loss = 1.265, time/batch = 0.052
3268/22300 (epoch 7), train_loss = 1.230, time/batch = 0.052
3269/22300 (epoch 7), train_loss = 1.210, time/batch = 0.052
3270/22300 (epoch 7), train_loss = 1.247, time/batch = 0.052
3271/22300 (epoch 7), train_loss = 1.235, time/batch = 0.052
3272/22300 (epoch 7), train_loss = 1.218, time/batch = 0.052
3273/22300 (epoch 7), train_loss = 1.266, time/batch = 0.052
3274/22300 (epoch 7), train_loss = 1.213, time/batch = 0.052
3275/22300 (epoch 7), train_loss = 1.233, time/batch = 0.059
3276/22300 (epoch 7), train_loss = 1.251, time/batch = 0.052
3277/22300 (epoch 7), train_loss = 1.236, time/batch = 0.052
3278/22300 (epoch 7), train_loss = 1.217, time/batch = 0.052
3279/22300 (epoch 7), train_loss = 1.236, time/batch = 0.052
3280/22300 (epoch 7), train_loss = 1.284, time/batch = 0.052
3281/22300 (epoch 7), train_loss = 1.259, time/batch = 0.052
3282/22300 (epoch 7), train_loss = 1.242, time/batch = 0.052
3283/22300 (epoch 7), train_loss = 1.310, time/batch = 0.052
3284/22300 (epoch 7), train_loss = 1.283, time/batch = 0.052
3285/22300 (epoch 7), train_loss = 1.247, time/batch = 0.052
3286/22300 (epoch 7), train_loss = 1.262, time/batch = 0.052
3287/22300 (epoch 7), train_loss = 1.250, time/batch = 0.052
3288/22300 (epoch 7), train_loss = 1.247, time/batch = 0.052
3289/22300 (epoch 7), train_loss = 1.205, time/batch = 0.052
3290/22300 (epoch 7), train_loss = 1.255, time/batch = 0.052
3291/22300 (epoch 7), train_loss = 1.325, time/batch = 0.052
3292/22300 (epoch 7), train_loss = 1.271, time/batch = 0.052
3293/22300 (epoch 7), train_loss = 1.238, time/batch = 0.052
3294/22300 (epoch 7), train_loss = 1.235, time/batch = 0.052
3295/22300 (epoch 7), train_loss = 1.216, time/batch = 0.052
3296/22300 (epoch 7), train_loss = 1.245, time/batch = 0.052
3297/22300 (epoch 7), train_loss = 1.269, time/batch = 0.052
3298/22300 (epoch 7), train_loss = 1.225, time/batch = 0.052
3299/22300 (epoch 7), train_loss = 1.233, time/batch = 0.052
3300/22300 (epoch 7), train_loss = 1.176, time/batch = 0.052
3301/22300 (epoch 7), train_loss = 1.219, time/batch = 0.052
3302/22300 (epoch 7), train_loss = 1.229, time/batch = 0.052
3303/22300 (epoch 7), train_loss = 1.191, time/batch = 0.052
3304/22300 (epoch 7), train_loss = 1.263, time/batch = 0.052
3305/22300 (epoch 7), train_loss = 1.227, time/batch = 0.052
3306/22300 (epoch 7), train_loss = 1.141, time/batch = 0.052
3307/22300 (epoch 7), train_loss = 1.191, time/batch = 0.052
3308/22300 (epoch 7), train_loss = 1.260, time/batch = 0.052
3309/22300 (epoch 7), train_loss = 1.232, time/batch = 0.052
3310/22300 (epoch 7), train_loss = 1.227, time/batch = 0.052
3311/22300 (epoch 7), train_loss = 1.173, time/batch = 0.059
3312/22300 (epoch 7), train_loss = 1.233, time/batch = 0.052
3313/22300 (epoch 7), train_loss = 1.182, time/batch = 0.052
3314/22300 (epoch 7), train_loss = 1.228, time/batch = 0.052
3315/22300 (epoch 7), train_loss = 1.249, time/batch = 0.052
3316/22300 (epoch 7), train_loss = 1.229, time/batch = 0.052
3317/22300 (epoch 7), train_loss = 1.193, time/batch = 0.052
3318/22300 (epoch 7), train_loss = 1.205, time/batch = 0.052
3319/22300 (epoch 7), train_loss = 1.226, time/batch = 0.052
3320/22300 (epoch 7), train_loss = 1.223, time/batch = 0.052
3321/22300 (epoch 7), train_loss = 1.265, time/batch = 0.052
3322/22300 (epoch 7), train_loss = 1.307, time/batch = 0.052
3323/22300 (epoch 7), train_loss = 1.241, time/batch = 0.052
3324/22300 (epoch 7), train_loss = 1.223, time/batch = 0.052
3325/22300 (epoch 7), train_loss = 1.171, time/batch = 0.052
3326/22300 (epoch 7), train_loss = 1.197, time/batch = 0.052
3327/22300 (epoch 7), train_loss = 1.254, time/batch = 0.052
3328/22300 (epoch 7), train_loss = 1.262, time/batch = 0.052
3329/22300 (epoch 7), train_loss = 1.244, time/batch = 0.052
3330/22300 (epoch 7), train_loss = 1.293, time/batch = 0.052
3331/22300 (epoch 7), train_loss = 1.254, time/batch = 0.052
3332/22300 (epoch 7), train_loss = 1.200, time/batch = 0.052
3333/22300 (epoch 7), train_loss = 1.198, time/batch = 0.052
3334/22300 (epoch 7), train_loss = 1.230, time/batch = 0.052
3335/22300 (epoch 7), train_loss = 1.238, time/batch = 0.052
3336/22300 (epoch 7), train_loss = 1.189, time/batch = 0.052
3337/22300 (epoch 7), train_loss = 1.194, time/batch = 0.052
3338/22300 (epoch 7), train_loss = 1.179, time/batch = 0.052
3339/22300 (epoch 7), train_loss = 1.211, time/batch = 0.052
3340/22300 (epoch 7), train_loss = 1.204, time/batch = 0.052
3341/22300 (epoch 7), train_loss = 1.218, time/batch = 0.052
3342/22300 (epoch 7), train_loss = 1.257, time/batch = 0.052
3343/22300 (epoch 7), train_loss = 1.233, time/batch = 0.052
3344/22300 (epoch 7), train_loss = 1.249, time/batch = 0.052
3345/22300 (epoch 7), train_loss = 1.251, time/batch = 0.052
3346/22300 (epoch 7), train_loss = 1.187, time/batch = 0.052
3347/22300 (epoch 7), train_loss = 1.197, time/batch = 0.052
3348/22300 (epoch 7), train_loss = 1.302, time/batch = 0.052
3349/22300 (epoch 7), train_loss = 1.239, time/batch = 0.052
3350/22300 (epoch 7), train_loss = 1.256, time/batch = 0.052
3351/22300 (epoch 7), train_loss = 1.270, time/batch = 0.052
3352/22300 (epoch 7), train_loss = 1.314, time/batch = 0.052
3353/22300 (epoch 7), train_loss = 1.246, time/batch = 0.052
3354/22300 (epoch 7), train_loss = 1.239, time/batch = 0.052
3355/22300 (epoch 7), train_loss = 1.262, time/batch = 0.052
3356/22300 (epoch 7), train_loss = 1.269, time/batch = 0.052
3357/22300 (epoch 7), train_loss = 1.233, time/batch = 0.052
3358/22300 (epoch 7), train_loss = 1.252, time/batch = 0.052
3359/22300 (epoch 7), train_loss = 1.200, time/batch = 0.052
3360/22300 (epoch 7), train_loss = 1.254, time/batch = 0.052
3361/22300 (epoch 7), train_loss = 1.232, time/batch = 0.052
3362/22300 (epoch 7), train_loss = 1.237, time/batch = 0.052
3363/22300 (epoch 7), train_loss = 1.235, time/batch = 0.052
3364/22300 (epoch 7), train_loss = 1.202, time/batch = 0.052
3365/22300 (epoch 7), train_loss = 1.243, time/batch = 0.052
3366/22300 (epoch 7), train_loss = 1.191, time/batch = 0.052
3367/22300 (epoch 7), train_loss = 1.235, time/batch = 0.052
3368/22300 (epoch 7), train_loss = 1.249, time/batch = 0.052
3369/22300 (epoch 7), train_loss = 1.183, time/batch = 0.052
3370/22300 (epoch 7), train_loss = 1.253, time/batch = 0.052
3371/22300 (epoch 7), train_loss = 1.209, time/batch = 0.052
3372/22300 (epoch 7), train_loss = 1.251, time/batch = 0.052
3373/22300 (epoch 7), train_loss = 1.190, time/batch = 0.052
3374/22300 (epoch 7), train_loss = 1.268, time/batch = 0.052
3375/22300 (epoch 7), train_loss = 1.241, time/batch = 0.052
3376/22300 (epoch 7), train_loss = 1.222, time/batch = 0.052
3377/22300 (epoch 7), train_loss = 1.236, time/batch = 0.052
3378/22300 (epoch 7), train_loss = 1.201, time/batch = 0.052
3379/22300 (epoch 7), train_loss = 1.235, time/batch = 0.052
3380/22300 (epoch 7), train_loss = 1.217, time/batch = 0.052
3381/22300 (epoch 7), train_loss = 1.211, time/batch = 0.052
3382/22300 (epoch 7), train_loss = 1.198, time/batch = 0.052
3383/22300 (epoch 7), train_loss = 1.228, time/batch = 0.052
3384/22300 (epoch 7), train_loss = 1.200, time/batch = 0.052
3385/22300 (epoch 7), train_loss = 1.248, time/batch = 0.052
3386/22300 (epoch 7), train_loss = 1.215, time/batch = 0.052
3387/22300 (epoch 7), train_loss = 1.258, time/batch = 0.052
3388/22300 (epoch 7), train_loss = 1.261, time/batch = 0.052
3389/22300 (epoch 7), train_loss = 1.237, time/batch = 0.052
3390/22300 (epoch 7), train_loss = 1.230, time/batch = 0.052
3391/22300 (epoch 7), train_loss = 1.212, time/batch = 0.052
3392/22300 (epoch 7), train_loss = 1.210, time/batch = 0.052
3393/22300 (epoch 7), train_loss = 1.231, time/batch = 0.052
3394/22300 (epoch 7), train_loss = 1.197, time/batch = 0.052
3395/22300 (epoch 7), train_loss = 1.246, time/batch = 0.052
3396/22300 (epoch 7), train_loss = 1.268, time/batch = 0.052
3397/22300 (epoch 7), train_loss = 1.276, time/batch = 0.052
3398/22300 (epoch 7), train_loss = 1.265, time/batch = 0.052
3399/22300 (epoch 7), train_loss = 1.240, time/batch = 0.052
3400/22300 (epoch 7), train_loss = 1.192, time/batch = 0.052
3401/22300 (epoch 7), train_loss = 1.212, time/batch = 0.052
3402/22300 (epoch 7), train_loss = 1.199, time/batch = 0.052
3403/22300 (epoch 7), train_loss = 1.270, time/batch = 0.052
3404/22300 (epoch 7), train_loss = 1.228, time/batch = 0.052
3405/22300 (epoch 7), train_loss = 1.202, time/batch = 0.052
3406/22300 (epoch 7), train_loss = 1.224, time/batch = 0.052
3407/22300 (epoch 7), train_loss = 1.213, time/batch = 0.052
3408/22300 (epoch 7), train_loss = 1.223, time/batch = 0.052
3409/22300 (epoch 7), train_loss = 1.233, time/batch = 0.052
3410/22300 (epoch 7), train_loss = 1.247, time/batch = 0.052
3411/22300 (epoch 7), train_loss = 1.239, time/batch = 0.052
3412/22300 (epoch 7), train_loss = 1.213, time/batch = 0.052
3413/22300 (epoch 7), train_loss = 1.196, time/batch = 0.052
3414/22300 (epoch 7), train_loss = 1.226, time/batch = 0.052
3415/22300 (epoch 7), train_loss = 1.236, time/batch = 0.052
3416/22300 (epoch 7), train_loss = 1.222, time/batch = 0.052
3417/22300 (epoch 7), train_loss = 1.246, time/batch = 0.052
3418/22300 (epoch 7), train_loss = 1.263, time/batch = 0.052
3419/22300 (epoch 7), train_loss = 1.230, time/batch = 0.052
3420/22300 (epoch 7), train_loss = 1.297, time/batch = 0.052
3421/22300 (epoch 7), train_loss = 1.236, time/batch = 0.052
3422/22300 (epoch 7), train_loss = 1.206, time/batch = 0.052
3423/22300 (epoch 7), train_loss = 1.238, time/batch = 0.052
3424/22300 (epoch 7), train_loss = 1.198, time/batch = 0.052
3425/22300 (epoch 7), train_loss = 1.161, time/batch = 0.052
3426/22300 (epoch 7), train_loss = 1.249, time/batch = 0.052
3427/22300 (epoch 7), train_loss = 1.221, time/batch = 0.052
3428/22300 (epoch 7), train_loss = 1.179, time/batch = 0.052
3429/22300 (epoch 7), train_loss = 1.232, time/batch = 0.052
3430/22300 (epoch 7), train_loss = 1.261, time/batch = 0.052
3431/22300 (epoch 7), train_loss = 1.243, time/batch = 0.052
3432/22300 (epoch 7), train_loss = 1.222, time/batch = 0.052
3433/22300 (epoch 7), train_loss = 1.250, time/batch = 0.052
3434/22300 (epoch 7), train_loss = 1.255, time/batch = 0.052
3435/22300 (epoch 7), train_loss = 1.254, time/batch = 0.052
3436/22300 (epoch 7), train_loss = 1.221, time/batch = 0.052
3437/22300 (epoch 7), train_loss = 1.216, time/batch = 0.052
3438/22300 (epoch 7), train_loss = 1.242, time/batch = 0.052
3439/22300 (epoch 7), train_loss = 1.238, time/batch = 0.052
3440/22300 (epoch 7), train_loss = 1.174, time/batch = 0.052
3441/22300 (epoch 7), train_loss = 1.161, time/batch = 0.052
3442/22300 (epoch 7), train_loss = 1.183, time/batch = 0.052
3443/22300 (epoch 7), train_loss = 1.238, time/batch = 0.052
3444/22300 (epoch 7), train_loss = 1.228, time/batch = 0.052
3445/22300 (epoch 7), train_loss = 1.176, time/batch = 0.052
3446/22300 (epoch 7), train_loss = 1.188, time/batch = 0.052
3447/22300 (epoch 7), train_loss = 1.207, time/batch = 0.052
3448/22300 (epoch 7), train_loss = 1.229, time/batch = 0.052
3449/22300 (epoch 7), train_loss = 1.197, time/batch = 0.052
3450/22300 (epoch 7), train_loss = 1.255, time/batch = 0.052
3451/22300 (epoch 7), train_loss = 1.238, time/batch = 0.052
3452/22300 (epoch 7), train_loss = 1.185, time/batch = 0.052
3453/22300 (epoch 7), train_loss = 1.205, time/batch = 0.052
3454/22300 (epoch 7), train_loss = 1.208, time/batch = 0.052
3455/22300 (epoch 7), train_loss = 1.117, time/batch = 0.052
3456/22300 (epoch 7), train_loss = 1.189, time/batch = 0.052
3457/22300 (epoch 7), train_loss = 1.203, time/batch = 0.052
3458/22300 (epoch 7), train_loss = 1.224, time/batch = 0.052
3459/22300 (epoch 7), train_loss = 1.201, time/batch = 0.052
3460/22300 (epoch 7), train_loss = 1.273, time/batch = 0.052
3461/22300 (epoch 7), train_loss = 1.214, time/batch = 0.052
3462/22300 (epoch 7), train_loss = 1.240, time/batch = 0.052
3463/22300 (epoch 7), train_loss = 1.168, time/batch = 0.052
3464/22300 (epoch 7), train_loss = 1.213, time/batch = 0.052
3465/22300 (epoch 7), train_loss = 1.223, time/batch = 0.052
3466/22300 (epoch 7), train_loss = 1.187, time/batch = 0.052
3467/22300 (epoch 7), train_loss = 1.211, time/batch = 0.052
3468/22300 (epoch 7), train_loss = 1.177, time/batch = 0.052
3469/22300 (epoch 7), train_loss = 1.273, time/batch = 0.052
3470/22300 (epoch 7), train_loss = 1.195, time/batch = 0.052
3471/22300 (epoch 7), train_loss = 1.272, time/batch = 0.052
3472/22300 (epoch 7), train_loss = 1.210, time/batch = 0.052
3473/22300 (epoch 7), train_loss = 1.248, time/batch = 0.052
3474/22300 (epoch 7), train_loss = 1.178, time/batch = 0.052
3475/22300 (epoch 7), train_loss = 1.188, time/batch = 0.052
3476/22300 (epoch 7), train_loss = 1.193, time/batch = 0.052
3477/22300 (epoch 7), train_loss = 1.190, time/batch = 0.052
3478/22300 (epoch 7), train_loss = 1.255, time/batch = 0.052
3479/22300 (epoch 7), train_loss = 1.237, time/batch = 0.052
3480/22300 (epoch 7), train_loss = 1.196, time/batch = 0.052
3481/22300 (epoch 7), train_loss = 1.196, time/batch = 0.052
3482/22300 (epoch 7), train_loss = 1.231, time/batch = 0.052
3483/22300 (epoch 7), train_loss = 1.202, time/batch = 0.052
3484/22300 (epoch 7), train_loss = 1.176, time/batch = 0.052
3485/22300 (epoch 7), train_loss = 1.209, time/batch = 0.052
3486/22300 (epoch 7), train_loss = 1.223, time/batch = 0.052
3487/22300 (epoch 7), train_loss = 1.196, time/batch = 0.052
3488/22300 (epoch 7), train_loss = 1.170, time/batch = 0.052
3489/22300 (epoch 7), train_loss = 1.154, time/batch = 0.052
3490/22300 (epoch 7), train_loss = 1.186, time/batch = 0.052
3491/22300 (epoch 7), train_loss = 1.195, time/batch = 0.052
3492/22300 (epoch 7), train_loss = 1.276, time/batch = 0.052
3493/22300 (epoch 7), train_loss = 1.171, time/batch = 0.052
3494/22300 (epoch 7), train_loss = 1.236, time/batch = 0.052
3495/22300 (epoch 7), train_loss = 1.225, time/batch = 0.052
3496/22300 (epoch 7), train_loss = 1.234, time/batch = 0.052
3497/22300 (epoch 7), train_loss = 1.195, time/batch = 0.052
3498/22300 (epoch 7), train_loss = 1.238, time/batch = 0.052
3499/22300 (epoch 7), train_loss = 1.184, time/batch = 0.052
3500/22300 (epoch 7), train_loss = 1.204, time/batch = 0.052
3501/22300 (epoch 7), train_loss = 1.183, time/batch = 0.052
3502/22300 (epoch 7), train_loss = 1.226, time/batch = 0.052
3503/22300 (epoch 7), train_loss = 1.218, time/batch = 0.052
3504/22300 (epoch 7), train_loss = 1.241, time/batch = 0.052
3505/22300 (epoch 7), train_loss = 1.205, time/batch = 0.052
3506/22300 (epoch 7), train_loss = 1.193, time/batch = 0.052
3507/22300 (epoch 7), train_loss = 1.238, time/batch = 0.052
3508/22300 (epoch 7), train_loss = 1.195, time/batch = 0.052
3509/22300 (epoch 7), train_loss = 1.252, time/batch = 0.052
3510/22300 (epoch 7), train_loss = 1.223, time/batch = 0.052
3511/22300 (epoch 7), train_loss = 1.187, time/batch = 0.052
3512/22300 (epoch 7), train_loss = 1.209, time/batch = 0.052
3513/22300 (epoch 7), train_loss = 1.182, time/batch = 0.053
3514/22300 (epoch 7), train_loss = 1.218, time/batch = 0.052
3515/22300 (epoch 7), train_loss = 1.292, time/batch = 0.052
3516/22300 (epoch 7), train_loss = 1.183, time/batch = 0.052
3517/22300 (epoch 7), train_loss = 1.234, time/batch = 0.052
3518/22300 (epoch 7), train_loss = 1.202, time/batch = 0.052
3519/22300 (epoch 7), train_loss = 1.183, time/batch = 0.052
3520/22300 (epoch 7), train_loss = 1.212, time/batch = 0.052
3521/22300 (epoch 7), train_loss = 1.164, time/batch = 0.052
3522/22300 (epoch 7), train_loss = 1.240, time/batch = 0.052
3523/22300 (epoch 7), train_loss = 1.238, time/batch = 0.052
3524/22300 (epoch 7), train_loss = 1.238, time/batch = 0.052
3525/22300 (epoch 7), train_loss = 1.231, time/batch = 0.052
3526/22300 (epoch 7), train_loss = 1.218, time/batch = 0.052
3527/22300 (epoch 7), train_loss = 1.231, time/batch = 0.052
3528/22300 (epoch 7), train_loss = 1.248, time/batch = 0.052
3529/22300 (epoch 7), train_loss = 1.235, time/batch = 0.052
3530/22300 (epoch 7), train_loss = 1.234, time/batch = 0.052
3531/22300 (epoch 7), train_loss = 1.235, time/batch = 0.052
3532/22300 (epoch 7), train_loss = 1.252, time/batch = 0.052
3533/22300 (epoch 7), train_loss = 1.220, time/batch = 0.052
3534/22300 (epoch 7), train_loss = 1.228, time/batch = 0.052
3535/22300 (epoch 7), train_loss = 1.166, time/batch = 0.052
3536/22300 (epoch 7), train_loss = 1.209, time/batch = 0.052
3537/22300 (epoch 7), train_loss = 1.225, time/batch = 0.052
3538/22300 (epoch 7), train_loss = 1.216, time/batch = 0.052
3539/22300 (epoch 7), train_loss = 1.208, time/batch = 0.052
3540/22300 (epoch 7), train_loss = 1.205, time/batch = 0.052
3541/22300 (epoch 7), train_loss = 1.266, time/batch = 0.052
3542/22300 (epoch 7), train_loss = 1.208, time/batch = 0.052
3543/22300 (epoch 7), train_loss = 1.229, time/batch = 0.052
3544/22300 (epoch 7), train_loss = 1.262, time/batch = 0.052
3545/22300 (epoch 7), train_loss = 1.241, time/batch = 0.052
3546/22300 (epoch 7), train_loss = 1.233, time/batch = 0.052
3547/22300 (epoch 7), train_loss = 1.215, time/batch = 0.052
3548/22300 (epoch 7), train_loss = 1.257, time/batch = 0.052
3549/22300 (epoch 7), train_loss = 1.212, time/batch = 0.052
3550/22300 (epoch 7), train_loss = 1.229, time/batch = 0.052
3551/22300 (epoch 7), train_loss = 1.208, time/batch = 0.052
3552/22300 (epoch 7), train_loss = 1.191, time/batch = 0.052
3553/22300 (epoch 7), train_loss = 1.279, time/batch = 0.052
3554/22300 (epoch 7), train_loss = 1.216, time/batch = 0.052
3555/22300 (epoch 7), train_loss = 1.261, time/batch = 0.052
3556/22300 (epoch 7), train_loss = 1.211, time/batch = 0.052
3557/22300 (epoch 7), train_loss = 1.198, time/batch = 0.052
3558/22300 (epoch 7), train_loss = 1.196, time/batch = 0.052
3559/22300 (epoch 7), train_loss = 1.183, time/batch = 0.052
3560/22300 (epoch 7), train_loss = 1.322, time/batch = 0.052
3561/22300 (epoch 7), train_loss = 1.227, time/batch = 0.052
3562/22300 (epoch 7), train_loss = 1.241, time/batch = 0.052
3563/22300 (epoch 7), train_loss = 1.191, time/batch = 0.052
3564/22300 (epoch 7), train_loss = 1.201, time/batch = 0.052
3565/22300 (epoch 7), train_loss = 1.192, time/batch = 0.052
3566/22300 (epoch 7), train_loss = 1.205, time/batch = 0.052
3567/22300 (epoch 7), train_loss = 1.210, time/batch = 0.052
3568/22300 (epoch 8), train_loss = 1.367, time/batch = 0.052
3569/22300 (epoch 8), train_loss = 1.179, time/batch = 0.052
3570/22300 (epoch 8), train_loss = 1.247, time/batch = 0.052
3571/22300 (epoch 8), train_loss = 1.239, time/batch = 0.052
3572/22300 (epoch 8), train_loss = 1.244, time/batch = 0.052
3573/22300 (epoch 8), train_loss = 1.184, time/batch = 0.052
3574/22300 (epoch 8), train_loss = 1.243, time/batch = 0.052
3575/22300 (epoch 8), train_loss = 1.231, time/batch = 0.052
3576/22300 (epoch 8), train_loss = 1.169, time/batch = 0.052
3577/22300 (epoch 8), train_loss = 1.163, time/batch = 0.052
3578/22300 (epoch 8), train_loss = 1.265, time/batch = 0.052
3579/22300 (epoch 8), train_loss = 1.182, time/batch = 0.052
3580/22300 (epoch 8), train_loss = 1.225, time/batch = 0.052
3581/22300 (epoch 8), train_loss = 1.206, time/batch = 0.052
3582/22300 (epoch 8), train_loss = 1.204, time/batch = 0.052
3583/22300 (epoch 8), train_loss = 1.212, time/batch = 0.052
3584/22300 (epoch 8), train_loss = 1.258, time/batch = 0.052
3585/22300 (epoch 8), train_loss = 1.171, time/batch = 0.052
3586/22300 (epoch 8), train_loss = 1.188, time/batch = 0.052
3587/22300 (epoch 8), train_loss = 1.230, time/batch = 0.052
3588/22300 (epoch 8), train_loss = 1.179, time/batch = 0.052
3589/22300 (epoch 8), train_loss = 1.179, time/batch = 0.052
3590/22300 (epoch 8), train_loss = 1.145, time/batch = 0.052
3591/22300 (epoch 8), train_loss = 1.174, time/batch = 0.052
3592/22300 (epoch 8), train_loss = 1.149, time/batch = 0.052
3593/22300 (epoch 8), train_loss = 1.219, time/batch = 0.052
3594/22300 (epoch 8), train_loss = 1.173, time/batch = 0.052
3595/22300 (epoch 8), train_loss = 1.153, time/batch = 0.052
3596/22300 (epoch 8), train_loss = 1.190, time/batch = 0.052
3597/22300 (epoch 8), train_loss = 1.215, time/batch = 0.052
3598/22300 (epoch 8), train_loss = 1.189, time/batch = 0.052
3599/22300 (epoch 8), train_loss = 1.209, time/batch = 0.052
3600/22300 (epoch 8), train_loss = 1.209, time/batch = 0.052
3601/22300 (epoch 8), train_loss = 1.200, time/batch = 0.052
3602/22300 (epoch 8), train_loss = 1.247, time/batch = 0.052
3603/22300 (epoch 8), train_loss = 1.176, time/batch = 0.052
3604/22300 (epoch 8), train_loss = 1.287, time/batch = 0.052
3605/22300 (epoch 8), train_loss = 1.276, time/batch = 0.052
3606/22300 (epoch 8), train_loss = 1.250, time/batch = 0.052
3607/22300 (epoch 8), train_loss = 1.242, time/batch = 0.052
3608/22300 (epoch 8), train_loss = 1.218, time/batch = 0.052
3609/22300 (epoch 8), train_loss = 1.281, time/batch = 0.052
3610/22300 (epoch 8), train_loss = 1.207, time/batch = 0.052
3611/22300 (epoch 8), train_loss = 1.215, time/batch = 0.052
3612/22300 (epoch 8), train_loss = 1.242, time/batch = 0.052
3613/22300 (epoch 8), train_loss = 1.233, time/batch = 0.052
3614/22300 (epoch 8), train_loss = 1.170, time/batch = 0.052
3615/22300 (epoch 8), train_loss = 1.152, time/batch = 0.052
3616/22300 (epoch 8), train_loss = 1.173, time/batch = 0.052
3617/22300 (epoch 8), train_loss = 1.155, time/batch = 0.052
3618/22300 (epoch 8), train_loss = 1.212, time/batch = 0.052
3619/22300 (epoch 8), train_loss = 1.142, time/batch = 0.052
3620/22300 (epoch 8), train_loss = 1.159, time/batch = 0.052
3621/22300 (epoch 8), train_loss = 1.223, time/batch = 0.052
3622/22300 (epoch 8), train_loss = 1.172, time/batch = 0.052
3623/22300 (epoch 8), train_loss = 1.208, time/batch = 0.052
3624/22300 (epoch 8), train_loss = 1.160, time/batch = 0.052
3625/22300 (epoch 8), train_loss = 1.233, time/batch = 0.052
3626/22300 (epoch 8), train_loss = 1.183, time/batch = 0.052
3627/22300 (epoch 8), train_loss = 1.201, time/batch = 0.052
3628/22300 (epoch 8), train_loss = 1.240, time/batch = 0.052
3629/22300 (epoch 8), train_loss = 1.215, time/batch = 0.052
3630/22300 (epoch 8), train_loss = 1.186, time/batch = 0.052
3631/22300 (epoch 8), train_loss = 1.248, time/batch = 0.052
3632/22300 (epoch 8), train_loss = 1.169, time/batch = 0.052
3633/22300 (epoch 8), train_loss = 1.222, time/batch = 0.052
3634/22300 (epoch 8), train_loss = 1.179, time/batch = 0.052
3635/22300 (epoch 8), train_loss = 1.249, time/batch = 0.052
3636/22300 (epoch 8), train_loss = 1.248, time/batch = 0.052
3637/22300 (epoch 8), train_loss = 1.250, time/batch = 0.052
3638/22300 (epoch 8), train_loss = 1.229, time/batch = 0.052
3639/22300 (epoch 8), train_loss = 1.128, time/batch = 0.052
3640/22300 (epoch 8), train_loss = 1.211, time/batch = 0.052
3641/22300 (epoch 8), train_loss = 1.168, time/batch = 0.052
3642/22300 (epoch 8), train_loss = 1.173, time/batch = 0.052
3643/22300 (epoch 8), train_loss = 1.232, time/batch = 0.052
3644/22300 (epoch 8), train_loss = 1.202, time/batch = 0.052
3645/22300 (epoch 8), train_loss = 1.239, time/batch = 0.052
